Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
01PBT0182L,2,VESPERTINO,LIGHTHOUSE LANGUAGE SERVICES,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,AVENIDA INDEPENDENCIA,3004,CALLE ADOLFO LÓPEZ MATEOS,AVENIDA SIGLO XXI,PROLONGACIÓN ZARAGOZA,119,TROJES DE ALONSO,20311,4493616098,4493616098,,,,,,,,,,,,102:17:52.50 W,21:56:43.24 N,-102.297918,21.945344
01PSU0051S,4,DISCONTINUO,UNIVERSIDAD PANAMERICANA SEDE SAN TELMO,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,AVENIDA PROLONGACIÓN IGNACIO ZARAGOZA,1011,CALLE TÁMESIS,CALLE PASEO DE SAN TELMO,NINGUNO NINGUNO,207,TROJES DE ALONSO,20116,4499106200,4499106200,,,,,,,,,,,,102:18:14.91 W,21:56:0.70 N,-102.304142,21.933527
01PBT0182L,1,MATUTINO,LIGHTHOUSE LANGUAGE SERVICES,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,AVENIDA INDEPENDENCIA,3004,CALLE ADOLFO LÓPEZ MATEOS,AVENIDA SIGLO XXI,PROLONGACIÓN ZARAGOZA,119,TROJES DE ALONSO,20311,4493616098,4493616098,,,,,,,,,,,,102:17:52.50 W,21:56:43.24 N,-102.297918,21.945344
01DST0045D,2,VESPERTINO,SECUNDARIA TECNICA NUM. 42,BÁSICA,SECUNDARIA,TÉCNICA,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE MAESTRO ISMAEL RODRÍGUEZ NEGRETE,102,CALLE MAESTRO ISMAEL RODRÍGUEZ NEGRETE,CALLE MAESTRO FERNANDO VILLALPANDO,CALLE HACIENDA DE CHINAMECA,787,REAL DEL SOL,20196,,,,,33,27,60,2,5,7,2,6,,102:14:27.99 W,21:53:41.68 N,-102.241107,21.89491
01DST0045D,1,MATUTINO,SECUNDARIA TECNICA NUM. 42,BÁSICA,SECUNDARIA,TÉCNICA,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE MAESTRO ISMAEL RODRÍGUEZ NEGRETE,102,CALLE MAESTRO ISMAEL RODRÍGUEZ NEGRETE,CALLE MAESTRO FERNANDO VILLALPANDO,CALLE HACIENDA DE CHINAMECA,787,REAL DEL SOL,20196,,,,,33,27,60,2,5,7,2,6,,102:14:27.99 W,21:53:41.68 N,-102.241107,21.89491
01KTV0029J,1,MATUTINO,SECUNDARIA COMUNITARIA DE CONAFE,BÁSICA,SECUNDARIA,COMUNITARIO,PÚBLICO,FEDERAL,1,AGUASCALIENTES,10,EL LLANO,28,LA FRONTERA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20338,,,,,4,3,7,0,1,1,0,0,,102:3:31.00 W,21:50:59.11 N,-102.05861,21.849752
01PBH0057S,1,MATUTINO,COLEGIO ESPERANZA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE JOSE ANASTASIO DIAZ LOPEZ,101,BOULEVARD JUAN PABLO,BOULEVARD JUAN PABLO II,CALLE ADOLFO RUIZ CORTINEZ,62,FRANCISCO VILLA,20218,9761300,9761300,,,,,,,,,,,,102:19:47.85 W,21:52:11.57 N,-102.329957,21.86988
01PBH0141Q,1,MATUTINO,INSTITUTO ALAMEDA A.C.,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,1,RINCÓN DE ROMOS,CALLE PRIMO VERDAD,410,CALLE BAJA CALIFORNIA SUR,CALLE COLIMA,CALLE AGUASCALIENTES,39,NINGUNO,20408,9511226,9511226,,,,,,,,,,,,102:19:39.99 W,22:13:42.32 N,-102.327775,22.228423
01PBH0142P,1,MATUTINO,INSTITUTO CALPULLI,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,CALLE ALDAMA,316,CALLE SAUCEDO,CALLE LOPEZ MATEOS,CALLE SEGUNDA PRIVADA SAUCEDO,116,MARTINEZ ANDRADE,20926,3008057,3008057,,,,,,,,,,,,102:20:41.50 W,21:57:27.04 N,-102.34486,21.95751
01PBT0167T,1,MATUTINO,INSTITUTO DE ESPECIALIDADES CAMPUS AGUASCALIENTES,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE RIVERO,301,CALLE GOROSTIZA,CALLE GUADALUPE VICTORIA,CALLE GUADALUPE,242,ZONA CENTRO,20000,9156797,9156797,,,,,,,,,,,,102:17:53.35 W,21:52:57.59 N,-102.298154,21.882664
01PDI0036C,1,MATUTINO,CENDI ALMENDRITA,INICIAL,INICIAL,LACTANTE Y MATERNAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,AVENIDA MARIANO ESCOBEDO,101,AVENIDA MARIANO ESCOBEDO,AVENIDA FERROCARRIL,NINGUNO NINGUNO,857,LAZARO CARDENAS,20256,9706172,9706172,,,9,6,15,0,2,2,2,2,,102:16:37.19 W,21:52:16.36 N,-102.276996,21.87121
01PBH0153V,1,MATUTINO,PREPARATORIA TERRA NOVA,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE CARLOS SAGREDO,1701,CALLE SAN AGUSTÍN,CALLE SAN FRANCISCO,CALLE SAN CLEMENTE,180,SAN CAYETANO,20010,4493774380,4493774380,,,,,,,,,,,,102:18:36.58 W,21:53:51.56 N,-102.310162,21.897656
01KTV0028K,1,MATUTINO,SECUNDARIA COMUNITARIA DE CONAFE,BÁSICA,SECUNDARIA,COMUNITARIO,PÚBLICO,FEDERAL,1,AGUASCALIENTES,1,AGUASCALIENTES,2411,SAN LUIS GONZAGA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20399,,,,,4,1,5,0,1,1,0,0,,102:21:15.23 W,21:38:22.94 N,-102.35423,21.639705
01PBH0148J,1,MATUTINO,MULTIVERSIDAD LATINOAMERICANA BACHILLERATO CAMPUS AGUASCALIENTES,MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,AVENIDA SIGLO XXI,2902,NINGUNO NINGUNO,NINGUNO NINGUNO,CALLE JUAN SORIANO,251,PINTORES MEXICANOS,20179,4491391928,4491391928,,,,,,,,,,,,102:15:44.60 W,21:55:21.96 N,-102.26239,21.922767
01PJN0258I,1,MATUTINO,COLEGIO CHORCHOLINES,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,AVENIDA ENRIQUE OLIVARES SANTANA,309,PROLONGACIÓN DIEGO FERNÁNDEZ VILLA,CALLE ENRIQUE C. REBSAMEN,CALLE JOSÉ ISABEL ROBLES,16,BOULEVARES PRIMERA SECCIÓN,20288,4494735290,4494735290,,,9,5,14,0,3,3,3,6,,102:18:17.18 W,21:51:22.43 N,-102.304773,21.856231
01PJN0238V,1,MATUTINO,CRÍOS S.C.,BÁSICA,PREESCOLAR,GENERAL,PRIVADO,PRIVADO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,AVENIDA AYUNTAMIENTO,636,CALLE DOCTOR JESUS DIAZ DE LEON,CALLE JOSEFA ORTIZ DE DOMINGUEZ,CALLE SANTANA,179,LA SALUD,20240,4499186613,4499186613,,,25,32,57,0,2,2,2,2,,102:17:27.50 W,21:53:7.90 N,-102.290972,21.885527
01FEI0455F,1,MATUTINO,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL,1,AGUASCALIENTES,6,PABELLÓN DE ARTEAGA,203,OJO ZARCO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,,,,,,,,,,,,,,102:14:32.00 W,22:6:34.00 N,-102.242222,22.109444
01FEI0454G,1,MATUTINO,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL,1,AGUASCALIENTES,6,PABELLÓN DE ARTEAGA,,,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,,GARABATO [ESTACIÓN],0,,,,,,,,,,,,,,102:20:26.86 W,22:5:8.71 N,-102.340795,22.085754
01DJN0155H,1,MATUTINO,IGNACIO GARCIA TELLEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE LUIS HIDALGO MONROY,302,CALLE JESUS SOTELO INCLAN,CALLE DIEGO DE IBARRA,CALLE PROLONGACIÓN PASEO DE LA ASUNCION,822,BULEVARES 1A. SECCION,20280,9787897,9787897,,,107,131,238,0,8,8,8,8,,102:18:7.68 W,21:51:21.70 N,-102.302134,21.856029
01DJN0163Q,1,MATUTINO,CHARLES PERRAULT,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,345,EL REFUGIO DE PEÑUELAS,CALLE FRANCISCO I. MADERO,209,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20396,,,,,46,44,90,0,3,3,3,3,,102:17:20.00 W,21:42:59.00 N,-102.288889,21.716389
01DPR0213Y,1,MATUTINO,IGNACIO ZARAGOZA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,2,ASIENTOS,7,BIMBALETES AGUASCALIENTES (EL ÁLAMO),NINGUNO NINGUNO,0,CALLE MADERO,CALLE INDEPENDENCIA,NINGUNO NINGUNO,1,NINGUNO,20720,,,,,134,126,260,2,6,8,8,8,,102:1:9.00 W,22:14:4.00 N,-102.019167,22.234444
01DJN0019D,1,MATUTINO,FELIPE NIETO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,3,CALVILLO,21,EL CUERVERO (CUERVEROS),CALLE SUIZA,82,CALLE EMILIANO ZAPATA,CALLE MANUEL ACUÑA,NINGUNO NINGUNO,1,NINGUNO,20800,4959560247,4959560247,,,39,42,81,0,3,3,3,3,,102:41:2.00 W,21:51:38.00 N,-102.683889,21.860556
01DJN0060U,1,MATUTINO,SOLEDAD ANAYA SOLORZANO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,11,CALIFORNIA,CALLE JOSE MA. MORELOS,100,CALLE MIGUEL HIDALGO,CALLE BENITO JUAREZ,NINGUNO NINGUNO,1,NINGUNO,20400,,,,,36,40,76,0,3,3,3,3,,102:15:3.00 W,22:17:9.00 N,-102.250833,22.285833
01DJN0063R,1,MATUTINO,MARIANO AZUELA,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,2,ASIENTOS,3,LICENCIADO ADOLFO LÓPEZ MATEOS,CALLE MADERO,15,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20740,,,,,43,46,89,0,3,3,3,3,,102:12:25.00 W,22:8:5.00 N,-102.206944,22.134722
01DPR0223E,1,MATUTINO,ADOLFO LOPEZ MATEOS,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,5,JESÚS MARÍA,78,EJIDO LA GUAYANA (RANCHO SECO),CALLE INDEPENDENCIA,0,CALLE NIÑOS HEROES,CALLE INDEPENDENCIA,NINGUNO NINGUNO,1,NINGUNO,20320,,,,,103,90,193,1,5,6,6,6,,102:16:23.00 W,21:58:49.00 N,-102.273056,21.980278
01DPR0234K,1,MATUTINO,VICENTE GUERRERO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,8,SAN JOSÉ DE GRACIA,11,LA CONGOJA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20500,,,,,40,28,68,0,1,1,2,2,,102:33:29.00 W,22:9:59.00 N,-102.558056,22.166389
01DPR0116W,1,MATUTINO,PROF. ENRIQUE OLIVARES SANTANA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,4,COSÍO,1,COSÍO,CALLE MEXICO,902,CALLE CORNELIO ACOSTA,CALLE MATAMOROS,NINGUNO NINGUNO,15,NINGUNO,20460,4589871210,4589871210,,,103,104,207,1,5,6,6,6,,102:18:7.51 W,22:21:50.19 N,-102.302086,22.363941
01DJN0136T,1,MATUTINO,J. JESUS GOMEZ PORTUGAL,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,3,CALVILLO,84,SAN TADEO,CALLE INDEPENDENCIA,203,CALLE GUERRERO,NINGUNO NINGUNO,AVENIDA LIBERTAD,1,NINGUNO,20800,,,,,25,41,66,0,3,3,3,5,,102:42:5.00 W,21:55:3.00 N,-102.701389,21.9175
01DPR0181W,1,MATUTINO,MIGUEL HIDALGO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,27,MORELOS,CALLE MIGUEL HIDALGO,0,CALLE JOSE MARIA MORELOS,CALLE FRANCISCO VILLA,NINGUNO NINGUNO,1,NINGUNO,20400,,,,,53,55,108,0,2,2,3,6,,102:21:22.00 W,22:14:8.00 N,-102.356111,22.235556
01DPR0430M,1,MATUTINO,PLUTARCO ELIAS CALLES,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,9,TEPEZALÁ,24,EL REFUGIO,CALLE JOSEFA ORTIZ DE DOMINGUEZ,1,CALLE CARRETERA A VILLA JUAREZ,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20660,,,,,35,35,70,0,1,1,2,3,,102:13:32.00 W,22:10:15.00 N,-102.225556,22.170833
01DTV0006P,1,MATUTINO,ETV NUM. 6 JAIME TORRES BODET,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,127,LOS CAÑOS,AVENIDA LICENCIADO ADOLFO LOPEZ MATEOS,0,CALLE FELIPE ANGELES,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20330,,,,,45,32,77,1,2,3,4,4,,102:28:3.00 W,21:46:54.00 N,-102.4675,21.781667
01DJN0165O,1,MATUTINO,CARLOS CONTRERAS,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,5,JESÚS MARÍA,105,TEPETATES,AVENIDA INDEPENDENCIA,213,CALLE 12 DE DICIEMBRE,CALLE CARRETERA A PASO BLANCO,NINGUNO NINGUNO,1,NINGUNO,20900,4495577953,4495577953,,,56,59,115,0,4,4,4,4,,102:19:18.00 W,21:57:24.00 N,-102.321667,21.956667
01DJN0176U,1,MATUTINO,CRISTOBAL COLON,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,139,CIENEGUILLA (LA LUMBRERA),CALLE EMILIANO ZAPATA,106,CALLE EMILIANO ZAPATA,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,20340,,,,,21,20,41,0,1,1,2,2,,102:27:13.00 W,21:43:56.00 N,-102.453611,21.732222
01DJN0198F,1,MATUTINO,FRANCISCO G. HORNEDO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE FRANCISCO GONZALEZ LEON,0,CALLE MIGUEL DE CERVANTES SAAVEDRA,CALLE ANTONIO CASO,CALLE FRANS HALS,191,SANTA ANITA,20169,4499750220,4499750220,,,65,45,110,0,4,4,4,5,,102:16:30.18 W,21:53:40.01 N,-102.275049,21.894446
01DJN0252J,1,MATUTINO,CARLOS A. CARRILLO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,370,SAN FELIPE [VIÑEDOS],CALLE SAN EMILIO,0,CALLE LOS ARQUITOS,CALLE CARDENAL,NINGUNO NINGUNO,1,NINGUNO,20070,,,,,25,17,42,0,1,1,2,2,,102:21:57.00 W,21:53:2.00 N,-102.365833,21.883889
01DES0010W,1,MATUTINO,LEYES DE REFORMA,BÁSICA,SECUNDARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE CONVENCION NORTE,0,AVENIDA MANUEL GOMEZ MORIN,AVENIDA PASEO DE LA SOLIDARIDAD,CALLE CAMINO AL COBANO,870,MACIAS ARELLANO,20150,9721511,9721511,,,305,301,606,8,14,22,18,18,,102:17:7.57 W,21:54:10.76 N,-102.285436,21.902988
01DJN0105Z,1,MATUTINO,JUSTINO FERNANDEZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,6,PABELLÓN DE ARTEAGA,1,PABELLÓN DE ARTEAGA,CALLE OCTAVA,300,CALLE OCTAVA,CALLE SEPTIMA,NINGUNO NINGUNO,14,POPULAR,20676,4659659921,4659659921,,,95,93,188,0,7,7,7,8,,102:16:38.21 W,22:8:16.80 N,-102.277281,22.138
01DJN0210K,1,MATUTINO,JOSE CLEMENTE OROZCO,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,3,CALVILLO,74,LA RINCONADA,NINGUNO NINGUNO,0,CALLE EL RIO,AVENIDA LA PRESA,NINGUNO NINGUNO,1,NINGUNO,20800,,,,,12,10,22,0,0,0,1,1,,102:47:52.00 W,21:47:21.00 N,-102.797778,21.789167
01DJN0337Q,1,MATUTINO,MAURICIO BERCUN MELNIC,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,CALLE DEL REY,0,CALLE DEL REY,NINGUNO NINGUNO,NINGUNO NINGUNO,305,PERIODISTAS,20299,4499683264,4499683264,,,99,73,172,0,6,6,6,7,,102:15:4.79 W,21:51:2.76 N,-102.25133,21.850768
01DJN0357D,2,VESPERTINO,SOR JUANA INES DE LA CRUZ,BÁSICA,PREESCOLAR,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,CALLE HIGINIO CHAVEZ MARMOLEJO,0,AVENIDA FELICIANO MARTINEZ CRUZ,CALLE ROGELIO DELGADO,CALLE SANTIAGO APOSTOL,2,CHICAHUALES I,20900,4491179055,4491179055,,,61,80,141,0,5,5,5,6,,102:20:56.32 W,21:56:56.52 N,-102.348978,21.949034
