Clave del centro de trabajo,Clave del turno,Nombre del turno,Nombre del centro de trabajo,Tipo educativo,Nivel educativo,Servicio educativo,Nombre del control (Público o Privado),Tipo de sostenimiento,Clave de la entidad federativa,Nombre de la entidad,Clave del municipio o delegación,Nombre del municipio o delegación,Clave de la localidad,Nombre de localidad,Domicilio,Número exterior,Entre la calle,Y la calle,Calle posterior,Colonia,Nombre de la colonia,Código postal,Clave lada,Teléfono,Extensión del teléfono,Página web,Alumnos total (hombres),Alumnos total (mujeres),Alumnos total,Docentes total (hombres),Docentes total (mujeres),Docentes total,Aulas en uso,Aulas existentes,"Tipo de localidad U - Urbano, R - Rural","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados, minutos y segundos","Ubicación de la escuela-localidad al Oeste del Meridiano de Greenwich, expresada en grados","Ubicación de la escuela-localidad al norte del Ecuador, expresada en grados"
03DCM0002T,1,MATUTINO,CENTRO DE ESTUDIOS TECNOLOGICOS DEL MAR NUM. 21,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,FEDERAL,3,BAJA CALIFORNIA SUR,2,MULEGÉ,66,GUERRERO NEGRO,CALLE PROFRA. JOSEFINA FLORES ESTRADA,0,CALLE ADOLFO RUÍZ CORTINES,CALLE MANUEL ALEMAN VALDEZ,CALLE PROFESORA JOVITA MEZA OLMOS,5,MARCELO RUBIO RUIZ,23940,1570155,1570155,,,,,,,,,,,,114:2:30.63 W,27:58:22.73 N,-114.041841,27.97298
03DCT0230X,2,VESPERTINO,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS NUM. 230,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,FEDERAL,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE SONORA,0,AVENIDA EL TRIUNFO,CALLE EMILIANO ZAPATA,NINGUNO NINGUNO,337,FLORES MAGON,23040,6121253886,6121253886,,,,,,,,,,,,110:18:4.83 W,24:7:50.70 N,-110.301343,24.130749
03DCT0230X,1,MATUTINO,CENTRO DE BACHILLERATO TECNOLOGICO INDUSTRIAL Y DE SERVICIOS NUM. 230,MEDIA SUPERIOR,MEDIA SUPERIOR,TECNOLÓGICO,PÚBLICO,FEDERAL,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE SONORA,0,AVENIDA EL TRIUNFO,CALLE EMILIANO ZAPATA,NINGUNO NINGUNO,337,FLORES MAGON,23040,6121253886,6121253886,,,,,,,,,,,,110:18:4.83 W,24:7:50.70 N,-110.301343,24.130749
03KJN0001M,4,DISCONTINUO,CURSO COMUNITARIO DE EDUCACION PREESCOLAR,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,3,BAJA CALIFORNIA SUR,1,COMONDÚ,193,PALO BOLA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23687,,,,,7,11,18,0,2,2,0,0,,111:38:34.80 W,25:4:4.08 N,-111.643,25.0678
03EBT0002C,4,DISCONTINUO,INSTITUTO INTERDISCIPLINARIO DE CIENCIAS PENALES,CAPACITACIÓN,FORMACIÓN PARA EL TRABAJO,FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE LIC. ANTONIO ALVAREZ RICO,0,CALLE GRAL LORENZO NUNEZ,CALLE LUIS DONALDO COLOSIO MURRIETA,CALLE BOULEVAR GRAL AGUSTIN OLACHEA AVILES,39,EMILIANO ZAPATA,23070,1221752,1221752,,,,,,,,,,,,110:18:39.60 W,24:8:31.92 N,-110.311,24.1422
03DZC0021L,1,MATUTINO,ESCUELA PRIMARIA PARA NIÑOS MIGRANTES NUM. 21,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,1,COMONDÚ,393,LEY FEDERAL DE AGUAS NÚMERO CUATRO,CALLE INVERNADERO SAN CARLOS LEY FEDERAL DE AGUAS,4,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23700,1137449,1137449,,,5,3,8,0,0,0,1,1,,111:38:44.59 W,25:11:36.33 N,-111.64572,25.193426
03ECB0002M,2,VESPERTINO,"COLEGIO DE BACHILLERES DEL ESTADO DE B.C.S., PLANTEL 02",MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,3,BAJA CALIFORNIA SUR,8,LOS CABOS,1,SAN JOSÉ DEL CABO,CALLE CARRETERA TRANSPENINSULAR,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,8,EL ROSARITO,23407,1424113,1424113,,,,,,,,,,,,109:42:13.44 W,23:4:2.96 N,-109.703732,23.067489
03ECB0002M,1,MATUTINO,"COLEGIO DE BACHILLERES DEL ESTADO DE B.C.S., PLANTEL 02",MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,3,BAJA CALIFORNIA SUR,8,LOS CABOS,1,SAN JOSÉ DEL CABO,CALLE CARRETERA TRANSPENINSULAR,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,8,EL ROSARITO,23407,1424113,1424113,,,,,,,,,,,,109:42:13.44 W,23:4:2.96 N,-109.703732,23.067489
03DTV0064D,2,VESPERTINO,TELESECUNDARIA 64,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,97,HEROICA MULEGÉ,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,22,VISTA AL MAR,23900,,,,,29,24,53,1,1,2,3,3,,111:56:16.21 W,26:52:10.02 N,-111.937837,26.869449
03DZC0025H,1,MATUTINO,ESCUELA PRIMARIA PARA NIÑOS MIGRANTES 25,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,TODOS SANTOS,CALLE CARRETERA TRANSPENINSULAR KM. 48 LA PAZ - TODOS SANTOS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,17,NINGUNO,0,,,,,,,,,,,,,,110:12:55.18 W,23:28:24.64 N,-110.215328,23.47351
03ECB0005J,1,MATUTINO,"COLEGIO DE BACHILLERES DEL ESTADO DE B.C.S., PLANTEL 05",MEDIA SUPERIOR,MEDIA SUPERIOR,BACHILLERATO GENERAL,PÚBLICO,ESTATAL,3,BAJA CALIFORNIA SUR,1,COMONDÚ,1,CIUDAD CONSTITUCIÓN,CALLE ANTONIO ALVAREZ RICO,313,AVENIDA MIGUEL ALEMAN,CALLE MIGUEL ALEMÁN VALDÉS,CALLE 1RO. DE MAYO,61,SALOMON SANDEZ,23600,1320470,1320470,,,,,,,,,,,,111:39:9.51 W,25:1:35.27 N,-111.652642,25.026463
03DTV0024C,1,MATUTINO,TELESECUNDARIA 24,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,527,BENITO JUÁREZ,CALLE NINGUNO,0,CALLE 5 DE MAYO,CALLE 20 DE NOVIEMBRE,NINGUNO NINGUNO,1,NINGUNO,23940,,,,,20,14,34,2,1,3,3,3,,113:47:14.65 W,27:52:53.75 N,-113.787404,27.881598
03DTV0035I,1,MATUTINO,TELESECUNDARIA 35,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,1374,EJIDO LUIS ECHEVERRÍA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23929,,,,,15,10,25,2,1,3,3,3,,113:8:47.72 W,26:49:23.04 N,-113.146589,26.823068
03DTV0048M,1,MATUTINO,TELESECUNDARIA 48,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,479,EL SILENCIO,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23745,,,,,27,24,51,0,3,3,3,4,,113:17:59.52 W,27:28:4.83 N,-113.299867,27.468008
03DTV0046O,1,MATUTINO,TELESECUNDARIA 46,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,849,SANTA RITA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23251,,,,,11,11,22,0,1,1,2,2,,111:28:1.00 W,24:35:25.00 N,-111.466944,24.590278
03DTV0063E,1,MATUTINO,TELESECUNDARIA 63 JESÚS PIÑUELAS COTA,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1994,LA MATANZA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23302,6121238125,6121238125,,,6,11,17,2,0,2,3,3,,110:16:0.98 W,23:39:40.01 N,-110.266938,23.661113
03DUP0005C,4,DISCONTINUO,UNIDAD UNIVERSIDAD PEDAGOGICA NACIONAL NUM. 03-A SUBSEDE MULEGE,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,1,SANTA ROSALÍA,CALLE JEAN MICHELLE COUSTEAU - SERVICIOS REGIONALES MULEGE,0,NINGUNO NINGUNO,CALLE MURO,NINGUNO NINGUNO,17,MESA FRANCIA,23920,1520084,1520084,,,,,,,,,,,,112:16:6.33 W,27:20:22.13 N,-112.268424,27.339481
03DZC0014B,1,MATUTINO,ESCUELA PRIMARIA PARA NINOS MIGRANTES NUM. 14,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1425,AGROEXPORTADORA DEL NOROESTE,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23965,,,,,24,18,42,0,2,2,2,2,,110:21:28.80 W,24:2:5.64 N,-110.358,24.0349
03DTV0047N,1,MATUTINO,TELESECUNDARIA 47 ANGEL CESAR MENDOZA ARAMBURO,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,944,MELITÓN ALBÁÑEZ DOMÍNGUEZ,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23258,,,,,37,51,88,4,1,5,5,5,,110:25:15.00 W,23:39:41.00 N,-110.420833,23.661389
03FEI0005Z,4,DISCONTINUO,MODULO 3 SANTA ROSALÍA CENTRO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,1,SANTA ROSALÍA,CALLE JEAN MICHELLE COSTEAU,0,CALLE NINGUNO,CALLE NINGUNO,NINGUNO NINGUNO,17,MESA FRANCIA,23920,6151522115,6151522115,,,44,39,83,0,10,10,0,0,,112:16:5.45 W,27:20:20.53 N,-112.268181,27.339036
03FEI0016F,4,DISCONTINUO,MODULO 2 SAN JOSÉ DEL CABO CENTRO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,8,LOS CABOS,1,SAN JOSÉ DEL CABO,CALLE BAHÍA CONCEPCIÓN,0,CALLE CARRETERA FEDEDAL BENITO JUAREZ KM 32 TRAMO CABO SAN LUCAS-SAN JOSE DEL CABO,CALLE BAHIA LA PAZ,CALLE NINGUNO,8,EL ROSARITO,23407,6241585366,6241585366,,,73,54,127,0,11,11,0,0,,109:42:17.47 W,23:4:16.41 N,-109.704853,23.071225
03FEI0019C,4,DISCONTINUO,MODULO 2 GUERRERO NEGRO PACÍFICO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,1,SANTA ROSALÍA,CALLE JEAN MICHELLE COSTEAU,0,CALLE NINGUNO,CALLE NINGUNO,NINGUNO NINGUNO,17,MESA FRANCIA,23920,,,,,46,54,100,0,8,8,0,0,,112:16:5.45 W,27:20:20.53 N,-112.268181,27.339036
03FEI0001D,4,DISCONTINUO,MODULO 1 CENTENARIO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,BOULEVARD LUIS DONALDO COLOSIO MURRIETA,0,CALLE VALENTÍN GÓMEZ FARÍAS,CALLE JOSEFA ORTIZ DE DOMÍNGUEZ,CALLE CHECHÉN,12,LAS ARBOLEDAS,23099,6121223362,6121223362,,,89,63,152,1,11,12,0,0,,110:19:41.42 W,24:8:0.69 N,-110.328171,24.133526
03FEI0004A,4,DISCONTINUO,MODULO 1 SANTA ROSALÍA NORTE,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,1,SANTA ROSALÍA,CALLE JEAN MICHELLE COSTEAU,0,CALLE NINGUNO,CALLE NINGUNO,NINGUNO NINGUNO,17,MESA FRANCIA,23920,,,,,59,44,103,0,11,11,0,0,,112:16:5.45 W,27:20:20.53 N,-112.268181,27.339036
03FEI0021R,4,DISCONTINUO,MODULO XXI -EDUCACION INICIAL NO ESCOLARIZADO,INICIAL,INICIAL,INICIAL NO ESCOLARIZADA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE VALENTIN GOMEZ FARIAS,0,BOULEVARD LUIS DONALDO COLOSIO,NINGUNO NINGUNO,NINGUNO NINGUNO,12,LAS ARBOLEDAS,23099,1223362,1223362,,,88,90,178,0,10,10,0,0,,110:18:39.60 W,24:8:31.92 N,-110.311,24.1422
03PPR0013C,1,MATUTINO,EL CAMINO,BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,3,BAJA CALIFORNIA SUR,8,LOS CABOS,54,CABO SAN LUCAS,CALLEJÓN DEL JORONGO,210,CAMINO DEL COLEGIO,CALLE MIGUEL ANGEL HERRERA,NINGUNO NINGUNO,9,LIENZO CHARRO,23470,1432100,1432100,,,72,77,149,0,4,4,6,6,,109:55:11.89 W,22:52:59.89 N,-109.91997,22.883304
03PPR0020M,1,MATUTINO,"COLEGIO PATRIA Y CULTURA, A.C.",BÁSICA,PRIMARIA,GENERAL,PRIVADO,PRIVADO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,BOULEVARD OLACHEA,4810,CALLE GAVIOTAS,CALLE H. LAS GARZAS,NINGUNO NINGUNO,357,RESIDENCIAL GARZAS,23070,1240266,1240266,,,,,,,,,,,,110:18:39.60 W,24:8:31.92 N,-110.311,24.1422
03DPR0422B,1,MATUTINO,FRANCISCO JAVIER MINA,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,8,LOS CABOS,1,SAN JOSÉ DEL CABO,CALLE LA RIVERA,0,CALLE DÍA DEL TRABAJO,CALLE SOLIDARIDAD,CALLE SEVERO GARDUNO,16,SANTA ROSA,23428,1425556,1425556,,,209,203,412,6,6,12,12,12,,109:42:47.48 W,23:5:28.62 N,-109.713188,23.091282
03DPR0439B,2,VESPERTINO,HUGO CERVANTES DEL RIO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE DEL MAR,0,CALLE NIEBLA,CALLE DEL RÍO,CALLE DEL SOL,150,LA FUENTE,23088,,,,,80,79,159,4,4,8,8,12,,110:17:59.71 W,24:4:1.45 N,-110.29992,24.067069
03DPR0441Q,1,MATUTINO,ANTONIO VERDUGO VERDUZCO,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE ZABILA,0,CALLE OCOTILLO,CALLE FLOR DEL DESIERTO,CALLE DIPUA,343,LA PITAHAYA VALLE DORADO,23089,,,,,176,181,357,5,7,12,12,12,,110:19:6.67 W,24:4:12.15 N,-110.31852,24.070043
03DPR0447K,1,MATUTINO,NUEVA CREACION,BÁSICA,PRIMARIA,GENERAL,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALLE SALMON,0,CALLE LA CUERA,CALLE TIRO,NINGUNO NINGUNO,234,CAMINO REAL,0,,,,,140,128,268,2,7,9,9,9,,110:17:29.06 W,24:3:44.06 N,-110.291406,24.062238
03KJN0270G,1,MATUTINO,CURSO COMUNITARIO DE EDUCACIÓN PREESCOLAR,BÁSICA,PREESCOLAR,COMUNITARIO,PÚBLICO,FEDERAL,3,BAJA CALIFORNIA SUR,3,LA PAZ,2070,EL CHAMIZAL,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,0,6121242018,6121242018,,,,,,,,,,,,111:21:18.57 W,24:41:34.92 N,-111.355159,24.693034
03DTV0028Z,1,MATUTINO,TELESECUNDARIA 28 ALEJANDRO AMADOR COTA,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,306,LA SOLEDAD,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23015,,,,,9,5,14,1,1,2,2,2,,110:48:53.40 W,24:48:45.95 N,-110.814834,24.812764
03DTV0030N,1,MATUTINO,TELESECUNDARIA 30 MARIA PRUDENCIA ZAMORA PEREZ,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,8,LOS CABOS,63,LA CANDELARIA,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,23590,,,,,13,13,26,3,0,3,3,3,,110:1:30.22 W,23:4:26.54 N,-110.02506,23.074038
03DTV0062F,1,MATUTINO,TELESECUNDARIA 62,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,108,CHAMETLA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23206,,,,,4,9,13,0,1,1,1,1,,110:22:15.69 W,24:2:56.50 N,-110.371026,24.049028
03DUP0001G,4,DISCONTINUO,UNIDAD UNIVERSIDAD PEDAGOGICA NACIONAL NUM. 03-A,SUPERIOR,SUPERIOR,LICENCIATURA Y POSGRADO,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,3,LA PAZ,1,LA PAZ,CALZADA FRANCISCO J. MUJICA,0,CALLE BENITO BELTRÁN,CALLE CASTAÑAS,CALLE MANGO,104,REVOLUCIÓN,23075,1259555,1259555,,,,,,,,,,,,110:19:29.11 W,24:7:2.74 N,-110.324753,24.117428
03DTV0052Z,1,MATUTINO,TELESECUNDARIA 52,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,22,LA BOCANA,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO NINGUNO,1,NINGUNO,23937,,,,,28,20,48,2,1,3,3,3,,113:42:53.16 W,26:48:5.30 N,-113.714768,26.801472
03DTV0060H,1,MATUTINO,TELESECUNDARIA 60,BÁSICA,SECUNDARIA,TELESECUNDARIA,PÚBLICO,FEDERAL TRANSFERIDO,3,BAJA CALIFORNIA SUR,2,MULEGÉ,67,GUSTAVO DÍAZ ORDAZ,CALLE NINGUNO,0,CALLE NINGUNO,CALLE NINGUNO,CALLE NINGUNO,1,NINGUNO,23935,,,,,12,10,22,1,0,1,6,6,,113:27:8.86 W,27:36:45.46 N,-113.45246,27.612629
